tconst,primaryTitle,_c0,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,primaryTitleFormatted,oscar_noms,oscar_wins,razzie_noms,razzie_wins,budget,genres,genres_meta,language,popularity,revenue,movie_id,Rank,Worldwide,Domestic,Foreign,hasRemake,title_language,isEN
tt5591786,Éscápé frớm Stálin's Déáth Cámp,8991,"",2017,"",110,1055.0,true,escape from stalin's death camp,"","","","","","","","","","","","","","","",0,en,true
tt5690360,Sléndér Mán,9033,Slender Man,2018,"",93,"",false,slender man,"","","","","","","['Mystery', 'Thriller', 'Horror']",['English'],"","",tt5690360,120,5.1738549E7,3.0569484E7,2.1169065E7,0,da,false
tt0112499,The Big Green,3002,"",1995,"",100,"",false,the big green,"","","","","","","","","","","",86,1.7736619E7,1.7736619E7,"",0,nl,false
tt5708172,Pớrtá dớs Fúndớs: Cớntrátớ Vitálíciớ,9044,"",2016,"",100,1395.0,false,porta dos fundos: contrato vitalicio,"","","","","","","","","","","","","","","",0,pt,false
tt0095179,Friday the 13th Part VII: The New Blood,2410,Friday the 13th Part VII: The New Blood,1988,"",88,35743.0,false,friday the 13th part vii: the new blood,"","","","",2800000,Horror Thriller,"['Thriller', 'Horror']",['English'],7.909022,"",tt0095179,53,1.9170001E7,1.9170001E7,"",0,en,true
tt0420318,The Wedding,4786,"",2004,"",109,4336.0,true,the wedding,"","","","","","","","","","","","","","","",0,cy,false
tt1441953,Téstámént ớf Yớúth,6504,Testament of Youth,2014,"",129,28260.0,true,testament of youth,"","","","",0,History Drama War,"['Biography', 'Drama', 'History', 'War']",['English'],7.046825,1822250,tt1441953,"","","","",0,en,true
tt0102849,Scenes from a Mall,2682,"",1991,"",89,4913.0,false,scenes from a mall,"","","","",3000000,Comedy,"","",1.739182,9563393,tt0102849,97,9563393.0,9563393.0,"",0,en,true
tt0133189,SLC Punk!,3433,"",1998,"",97,28434.0,true,slc punk!,"","","","",0,Crime Romance Comedy Drama Music,"['Drama', 'Comedy']",['English'],4.370812,"",tt0133189,"","","","",0,lv,false
tt2242176,Hớrséhéád,7444,"",2014,"",89,1795.0,false,horsehead,"","","","","","","","","","","","","","","",0,en,true
tt1798243,Rudderless,7002,Rudderless,2014,"",105,18453.0,true,rudderless,"","","","","","","['Drama', 'Comedy', 'Music']",['English'],"","",tt1798243,"","","","",0,da,false
tt6360398,The Final Phase,9272,La Última Fase,2020,"",79,1487.0,false,the final phase,"","","","","","","","","","","","","","","",0,it,false
tt6739646,I Am Heath Ledger,9362,"",2017,"",90,6465.0,true,i am heath ledger,"","","","","","","['Biography', 'Documentary']",['English'],"","",tt6739646,"","","","",0,en,true
tt0165643,Black & White,3575,Black and White,1999,"",98,"",false,black & white,"","","","",10000000,Drama,"['Drama', 'Thriller', 'Music']",['English'],1.191035,"",tt0165643,"","","","",0,en,true
tt0490377,De brief voor de koning,5163,De brief voor de koning,2008,"",110,1396.0,false,de brief voor de koning,"","","","","","","","","","","","","","","",0,nl,false
tt0114996,A Chinese Odyssey: Part 2 - Cinderella,3095,"",1995,"",98,6989.0,true,a chinese odyssey: part 2 - cinderella,"","","","","","","","","","","","","","","",0,en,true
tt6169694,I Think We're Alone Now,9210,"",2018,"",99,9041.0,false,i think we're alone now,"","","","","","","['Sci-Fi', 'Drama', 'Mystery']",['English'],"","",tt6169694,"","","","",0,en,true
tt3063470,Nintendo Quest,7935,Nintendo Quest,2015,"",91,1007.0,false,nintendo quest,"","","","","","","","","","","","","","","",0,pt,false
tt0265144,Ớffsidé,4006,Dar Alanda Kisa Paslasmalar,2000,"",120,3057.0,true,offside,"","","","","","","","","","","","","","","",0,tl,false
tt4123650,Alterscape,8444,"",2018,"",90,1772.0,false,alterscape,"","","","","","","","","","","","","","","",0,ca,false
tt1281374,Don McKay,6223,"","",2009,87,2388.0,false,don mckay,"","","","","","","['Drama', 'Mystery', 'Thriller']",['English'],"","",tt1281374,"","","","",0,tr,false
tt0372303,Thé Cớnféssớr,4512,"",2004,"",91,1443.0,false,the confessor,"","","","","","","","","","","","","","","",0,en,true
tt0118589,Glittér,3230,Glitter,2001,"",104,"",false,glitter,"","",1,"",22000000,Drama Romance,"['Romance', 'Music']",['English'],5.420686,"",tt0118589,"","","","",0,de,false
tt0093986,Slám Dáncé,2359,Slam Dance,1987,"",92,1520.0,false,slam dance,"","","","",0,Mystery Thriller,"['Mystery', 'Thriller']",['English'],0.488789,"",tt0093986,"","","","",0,id,false
tt0056732,The Exterminating Angel,962,El ángel exterminador,1962,"",95,32160.0,true,the exterminating angel,"","","","","","","","","","","","","","","",0,es,false
tt3553976,Captain Fantastic,8183,"",2016,"",118,208184.0,true,captain fantastic,1,"","","",5000000,Adventure Comedy Drama Romance,"['Drama', 'Comedy', 'Romance']","['English', 'Esperanto']",16.519276,"",tt3553976,"","","","",0,ro,false
tt0270321,Dr. Babasaheb Ambedkar,4035,"",2000,"",197,1797.0,true,dr. babasaheb ambedkar,"","","","","","","","","","","","","","","",0,so,false
tt4727512,Srimanthudu,8673,Srimanthudu,2015,"",158,11923.0,true,srimanthudu,"","","","","","","","","","","","","","","",0,id,false
tt3044882,Nasha,7928,"",2013,"",122,1266.0,false,nasha,"","","","","","","","","","","","","","","",0,sw,false
tt0079010,Christ Stopped at Eboli,1755,"",1979,"",150,2345.0,true,christ stopped at eboli,"","","","","","","","","","","","","","","",0,en,true
tt5338644,Mrs. Hyde,8907,Madame Hyde,2017,"",95,1461.0,false,mrs. hyde,"","","","","","",['Drama'],['French'],"","",tt5338644,"","","","",0,so,false
tt1830713,Big Ass Spider!,7047,"",2013,"",80,7147.0,false,big ass spider!,"","","","","","","['Sci-Fi', 'Comedy']",['English'],"","",tt1830713,"","","","",0,no,false
tt5046534,Felix Manalo,8790,Felix Manalo,2015,"",178,"",true,felix manalo,"","","","","","","","","","","","","","","",0,ca,false
tt11307814,Red Dot,5889,Red Dot,2021,"",86,12409.0,false,red dot,"","","","","","","","","","","","","","","",0,en,true
tt0068649,The Gore Gore Girls,1414,"",1972,"",81,2454.0,false,the gore gore girls,"","","","","","","","","","","","","","","",0,en,true
tt0110202,The Ride,2935,"",1994,"",90,1059.0,true,the ride,"","","","","","","","","","","","","","","",0,en,true
tt0804443,Asylum,5297,Asylum,2008,"",93,3654.0,false,asylum,1,"","","","","","","","","","","","","","",0,tl,false
tt1407049,Altitude,6445,Altitude,2010,"",90,10130.0,false,altitude,"","","","","","","","","","","","","","","",0,ca,false
tt0156843,Night of the Ghouls,3531,Night of the Ghouls,1959,"",69,2442.0,false,night of the ghouls,"","","","","","","","","","","","","","","",0,en,true
tt0033722,Hold Back the Dawn,290,"",1941,"",116,2358.0,true,hold back the dawn,6,"","","","","","['Drama', 'Romance']","['English', 'German', 'French', 'Spanish', 'Latin']","","",tt0033722,"","","","",0,en,true
tt0103116,Trancers II,2693,Trancers II,1991,"",88,2065.0,false,trancers ii,"","","","","","","","","","","","","","","",0,en,true
tt0149261,Deep Blue Sea,3508,"",1999,"",105,130449.0,false,deep blue sea,"","","","",60000000,Action Science Fiction Thriller,"['Thriller', 'Horror']",['English'],7.493615,73648228,tt0149261,21,1.64648142E8,7.3648142E7,9.1E7,0,af,false
tt0095903,The Prince of Pennsylvania,2444,The Prince of Pennsylvania,1988,"",87,"",false,the prince of pennsylvania,"","","","","","","","","","","","","","","",0,en,true
tt0059712,Ship of Fools,1074,"",1965,"",149,5825.0,true,ship of fools,8,2,"","","","","","","","","","","","","",0,en,true
tt0092671,Blood Harvest,2291,"",1987,"",88,1139.0,false,blood harvest,"","","","","","","","","","","","","","","",0,da,false
tt0083557,Android,1912,"",1982,"",80,2406.0,false,android,"","","","","","","","","","","","","","","",0,it,false
tt1588878,The Late Bloomer,6713,The Late Bloomer,2016,"",90,"",false,the late bloomer,"","","","","","","['Drama', 'Comedy', 'Romance']",['English'],"","",tt1588878,"","","","",0,en,true
tt0051959,Murder by Contract,757,"",1958,"",81,3438.0,true,murder by contract,"","","","","","","","","","","","","","","",0,en,true
tt0368563,Possession,4488,Possession,2009,"",90,7621.0,false,possession,"","","","","","","","","","","","","","","",0,pt,false
tt0043873,Has Anybody Seen My Gal,541,Has Anybody Seen My Gal,1952,"",88,1448.0,true,has anybody seen my gal,"","","","","","","","","","","","","","","",0,cy,false
tt4729560,The Little Vampire 3D,8676,"",2017,"",83,1610.0,false,the little vampire 3d,"","","","","","","","","","","","","","","",0,en,true
tt0050546,The Invisible Boy,721,"",1957,"",90,1415.0,false,the invisible boy,"","","","","","","","","","","","","","","",0,en,true
tt2302966,I,7498,"",2015,"",188,20273.0,true,i,"","","","","","","","","","","","","","","",0,af,false
tt3086582,Tiny Times 2.0,7939,Xiao shi dai 2: Qing mu shi dai,2013,"",113,1064.0,false,tiny times 2.0,"","","","",0,Drama Comedy Romance,"['Drama', 'Romance']",['Mandarin'],0.867512,"",tt3086582,127,4.7289937E7,43788.0,4.7246149E7,0,sw,false
tt0212815,Big Édén,3780,"",2000,"",118,4412.0,true,big eden,"","","","",0,Drama Romance,"['Drama', 'Romance']",['English'],1.629476,"",tt0212815,"","","","",0,da,false
tt0120723,Kissing a Fool,3349,"",1998,"",93,5264.0,false,kissing a fool,"","","","","","","","","","","",164,4106588.0,4106588.0,"",0,en,true
tt0053403,The Cow and I,823,La vache et le prisonnier,1959,"",118,1408.0,true,the cow and i,"","","","","","","","","","","","","","","",0,fr,false
tt6218010,Iron Mask,9227,Tayna pechati drakona,2019,"",120,5828.0,false,iron mask,"","","","","","","['Action', 'Adventure', 'Fantasy', 'Family']","['English', 'Chinese', 'Russian']","","",tt6218010,"","","","",0,id,false
tt1266036,Válléy Girl,6194,"","",2020,102,3361.0,false,valley girl,"","","","","","","['Comedy', 'Romance', 'Musical']",['English'],"","",tt1266036,"","","","",0,tr,false
tt0101492,Body Parts,2633,Body Parts,1991,"",88,4326.0,false,body parts,"","","","","","","","","","","",99,9188150.0,9188150.0,"",0,en,true
tt0375611,Black,4534,"",2005,"",122,34370.0,true,black,"","","","",0,Drama,"","",2.854219,"",tt0375611,"","","","",1,sv,false
tt0049710,Samurai III: Duel at Ganryu Island,695,Miyamoto Musashi kanketsuhen: kettô Ganryûjima,1956,"",105,5906.0,true,samurai iii: duel at ganryu island,"","","","","","","","","","","","","","","",0,sw,false
tt4008758,Black,8392,Black,2015,"",95,4152.0,true,black,"","","","","","","['Action', 'Drama', 'Romance', 'Crime']","['French', 'Arabic', 'Dutch', 'Lingala']","","",tt4008758,"","","","",1,en,true
tt7544820,Too Funny to Fail: The Life & Death of The Dana Carvey Show,9552,Too Funny to Fail: The Life & Death of The Dana Carvey Show,2017,"",92,1468.0,true,too funny to fail: the life & death of the dana carvey show,"","","","","","","","","","","","","","","",0,en,true
tt1991245,Chérnớbyl Diáriés,7203,"",2012,"",86,"",false,chernobyl diaries,"","","","",0,Horror Thriller,"","",6.76513,18112929,tt1991245,130,3.839002E7,1.811964E7,2.027038E7,0,it,false
tt0110081,To Live,2928,Huo zhe,"",1994,133,17363.0,true,to live,"","","","","","","","","","","",167,2332728.0,2332728.0,"",0,sw,false
tt1067920,Detective Conan: The Last Wizard of the Century,5737,"",1999,"",105,2244.0,true,detective conan: the last wizard of the century,"","","","","","","","","","","","","","","",0,en,true
tt0122735,Lucky and Zorba,3375,"",1998,"",75,1687.0,true,lucky and zorba,"","","","","","","","","","","","","","","",0,sk,false
tt0087003,Brớádwáy Dánny Rớsé,2078,Broadway Danny Rose,1984,"",84,24997.0,true,broadway danny rose,2,"","","",8000000,Comedy,['Comedy'],"['English', 'Italian', 'Yiddish']",5.892277,"",tt0087003,77,1.0600497E7,1.0600497E7,"",0,cy,false
tt0117214,Á Mớmént ớf Innớcéncé,3183,Nun va Goldoon,1996,"",78,3697.0,true,a moment of innocence,"","","","",0,Comedy Drama Foreign,"['Drama', 'Comedy', 'Romance']",['Persian'],1.342194,37598,tt0117214,"","","","",0,nl,false
tt0411674,Mondovino,4742,"",2004,"",135,1455.0,true,mondovino,"","","","","","",['Documentary'],"['English', 'French', 'Spanish', 'Italian', 'Portuguese']","","",tt0411674,"","","","",0,it,false
tt0110538,Mixéd Núts,2952,"",1994,"",97,11410.0,false,mixed nuts,"","","","","","","['Drama', 'Mystery', 'Thriller', 'Comedy']",['English'],"","",tt0110538,132,6821850.0,6821850.0,"",0,et,false
tt2250912,Spider-Man: Homecoming,7454,"",2017,"",133,569366.0,true,spider-man: homecoming,"","","","","","","['Action', 'Adventure', 'Sci-Fi', 'Fantasy', 'Family']",['English'],"","",tt2250912,6,8.80166924E8,3.3420114E8,5.45965784E8,0,en,true
tt1155652,The Garden of Sinners: Remaining Sense of Pain,5971,Gekijô ban Kara no kyôkai: Dai san shô - Tsukakû zanryû,2008,"",58,1588.0,true,the garden of sinners: remaining sense of pain,"","","","","","","","","","","","","","","",0,id,false
tt2578608,Krampus: The Christmas Devil,7726,Krampus: The Christmas Devil,2013,"",82,1789.0,false,krampus: the christmas devil,"","","","","","","","","","","","","","","",0,en,true
tt0068767,Fist ớf Fúry,1420,"",1972,"",106,29176.0,true,fist of fury,"","","","","","","['Action', 'Drama', 'Thriller', 'Romance']","['English', 'cmn', 'yue']","","",tt0068767,"","","","",0,en,true
tt0291032,Balzac and the Little Chinese Seamstress,4143,Xiao cai feng,2002,"",110,"",true,balzac and the little chinese seamstress,"","","","","","","['Biography', 'Drama', 'Comedy', 'Romance']","['French', 'Mandarin']","","",tt0291032,"","","","",0,cy,false
tt1285016,The Social Network,6229,The Social Network,2010,"",120,662599.0,true,the social network,8,3,"","",40000000,Drama,"['Biography', 'Drama', 'History', 'Comedy']","['English', 'French']",16.972996,"",tt1285016,32,2.24920315E8,9.6962694E7,1.27957621E8,0,en,true
tt0089501,Screwballs II,2164,"",1985,"",92,1310.0,false,screwballs ii,"","","","","","","","","","","","","","","",0,en,true
tt1205071,Paintball,6086,Paintball,2009,"",86,2544.0,false,paintball,"","","","","","","","","","","","","","","",0,en,true
tt0984200,Incendiary,5551,"",2008,"",96,8687.0,false,incendiary,"","","","","","","","","","","","","","","",0,en,true
tt0020018,In Old Arizona,76,"",1928,"",95,1049.0,false,in old arizona,4,1,"","","","","","","","","","","","","",0,tr,false
tt5463152,Barcode,8938,Barcode,2016,"",96,2786.0,false,barcode,"","","","","","","","","","","","","","","",0,ca,false
tt3611266,Bank Chor,8215,"",2017,"",120,2756.0,false,bank chor,"","","","","","","","","","","","","","","",0,en,true
tt1007950,Diminished Capacity,5588,Diminished Capacity,2008,"",92,1263.0,false,diminished capacity,"","","","","","",['Comedy'],['English'],"","",tt1007950,"","","","",0,en,true
tt2984576,Death House,7896,"",2017,"",95,1528.0,false,death house,"","","","","","","","","","","","","","","",0,en,true
tt1170399,C Kkompany,6005,"",2008,"",127,1086.0,false,c kkompany,"","","","","","","","","","","","","","","",0,id,false
tt5688068,Above Suspicion,9029,Above Suspicion,"",2019,104,"",false,above suspicion,"","","","","","","['Action', 'Biography', 'Thriller', 'Crime']",['English'],"","",tt5688068,"","","","",0,pt,false
tt2948372,Soul,7880,"",2020,"",100,287996.0,true,soul,"","","","","","","['Adventure', 'Sci-Fi', 'Fantasy', 'Comedy', 'Music', 'Animation', 'Family']","['English', 'Korean', 'Inuktitut']","","",tt2948372,18,1.20957731E8,"",1.20957731E8,0,fr,false
tt1854513,Blancanieves,7075,"",2012,"",104,10796.0,true,blancanieves,"","","","",0,Drama Fantasy,"['Drama', 'Fantasy']",['Spanish'],4.048978,"",tt1854513,"","","","",0,es,false
tt0772152,Amateur Porn Star Killer,5245,"",2006,"",71,"",false,amateur porn star killer,"","","","","","","","","","","","","","","",0,sv,false
tt0317234,Páintéd Firé,4270,"",2002,"",120,2669.0,true,painted fire,"","","","","","","['Biography', 'Drama']",['Korean'],"","",tt0317234,"","","","",0,en,true
tt5884784,The Super,9117,The Super,2017,"",90,20188.0,false,the super,"","","","","","","['Thriller', 'Horror']",['English'],"","",tt5884784,"","","","",0,en,true
tt0467167,Beneath,5035,"","",2007,82,4237.0,false,beneath,"","","","","","","","","","","","","","","",1,en,true
tt0450336,Blood Creek,4946,Town Creek,2009,"",90,12081.0,false,blood creek,"","","","","","","","","","","","","","","",0,en,true
tt1267319,Hớmé Mớvié,6195,Home Movie,2008,"",77,4309.0,false,home movie,"","","","","","","","","","","","","","","",0,sk,false
tt0066580,Wớớdstớck,1324,Woodstock,1970,"",184,16883.0,true,woodstock,3,1,"","",600000,History Documentary Music,"['History', 'Music', 'Documentary']",['English'],3.624542,"",tt0066580,"","","","",0,pl,false
tt2991296,Beneath,7898,Beneath,2013,"",89,4288.0,false,beneath,"","","","","","",['Horror'],['English'],"","",tt2991296,"","","","",1,en,true
tt0099520,Évérybớdy Wins,2572,"",1990,"",97,1162.0,false,everybody wins,"","","","","","","","","","","",176,1372350.0,1372350.0,"",0,en,true
tt1261047,Gulaal,6182,"",2009,"",140,14621.0,true,gulaal,"","","","","","","","","","","","","","","",0,so,false
tt0059309,In Hárm's Wáy,1060,In Harm's Way,1965,"",165,"",true,in harm's way,1,"","","","","","","","","","","","","","",0,en,true
tt1558250,GasLand,6657,GasLand,2010,"",107,10873.0,true,gasland,1,"","","","","","","","","","","","","","",0,de,false
tt0427152,Dinner for Schmucks,4842,"",2010,"",114,104580.0,false,dinner for schmucks,"","","","",69000000,Comedy,['Comedy'],['English'],11.623718,"",tt0427152,74,8.6855739E7,7.3026337E7,1.3829402E7,0,de,false
tt1343703,Fortress of War,6348,Brestskaya krepost,"",2010,138,9596.0,true,fortress of war,"","","","","","","","","","","","","","","",0,hr,false
tt8043092,Sammohanam,9671,"",2018,"",137,1789.0,true,sammohanam,"","","","","","","","","","","","","","","",0,tl,false
tt6294892,Awakening the Zodiac,9249,"",2017,"",100,2048.0,false,awakening the zodiac,"","","","","","","","","","","","","","","",0,en,true
tt1950186,Fớrd v Férrári,7172,"",2019,"",152,345194.0,true,ford v ferrari,4,2,"","","","","['Action', 'Biography', 'Drama', 'Sport']","['English', 'French', 'Italian', 'Japanese']","","",tt1950186,40,2.2550821E8,1.17624357E8,1.07883853E8,0,no,false
tt0472562,Shake Hands with the Devil,5055,Shake Hands with the Devil,2007,"",112,3373.0,true,shake hands with the devil,"","","","","","","['Drama', 'History', 'War']",['English'],"","",tt0472562,"","","","",0,en,true
tt1793223,Fréé Sámplés,6995,Free Samples,2012,"",80,2123.0,false,free samples,"","","","","","","['Drama', 'Comedy']",['English'],"","",tt1793223,"","","","",0,en,true
tt0119642,Mean Guns,3294,Mean Guns,1997,"",104,"",false,mean guns,"","","","","","","","","","","","","","","",0,id,false
tt1280567,Last Stop 174,6222,Última Parada 174,2008,"",110,5104.0,true,last stop 174,"","","","","","","","","","","","","","","",0,pt,false
tt2326574,The Identical,7527,The Identical,2014,"",107,2711.0,false,the identical,"","","","","","","['Drama', 'Music']",['English'],"","",tt2326574,"","","","",0,en,true
tt0071230,Blazing Saddles,1506,"",1974,"",93,133304.0,true,blazing saddles,3,"","","",2600000,Western Comedy,"['Comedy', 'Western']","['English', 'German', 'Yiddish']",13.233262,119500000,tt0071230,"","","","",0,tl,false
tt0045205,Sudden Fear,575,Sudden Fear,1952,"",110,5993.0,true,sudden fear,4,"","","","","","","","","","","","","","",0,da,false
tt4297380,Theresa & Allison,8518,"",2019,"",120,1995.0,false,theresa & allison,"","","","","","","","","","","","","","","",0,en,true
tt4955566,Almost Friends,8760,"",2016,"",101,4953.0,false,almost friends,"","","","","","","","","","","","","","","",0,da,false
tt1492705,All I Wish,6566,All I Wish,2017,"",94,1500.0,false,all i wish,"","","","","","","['Drama', 'Comedy']",['English'],"","",tt1492705,"","","","",0,en,true
tt0109445,Clérks,2896,Clerks,1994,"",92,217530.0,true,clerks,"","","","",27000,Comedy,['Comedy'],['English'],10.513367,3151130,tt0109445,156,3151130.0,3151130.0,"",0,sv,false
tt0032981,Remember the Night,275,Remember the Night,1940,"",94,5343.0,true,remember the night,"","","","","","","['Drama', 'Comedy', 'Romance']",['English'],"","",tt0032981,"","","","",0,en,true
tt2692904,Locke,7771,Locke,2013,"",85,144298.0,true,locke,"","","","",2000000,Drama Thriller,"['Drama', 'Thriller']",['English'],12.792394,4635300,tt2692904,"","","","",0,sv,false
tt0156701,"Khrustalyov, My Car!",3530,"Khrustalyov, mashinu!",1998,"",147,1789.0,true,"khrustalyov, my car!","","","","","","","","","","","","","","","",0,et,false
tt7180544,The Brawler,9455,Mukkabaaz,2017,"",154,7322.0,true,the brawler,"","","","","","","","","","","","","","","",0,sw,false
tt4191054,Strángé Mágic,8482,Strange Magic,2015,"",99,10797.0,false,strange magic,"","","","",0,Music Animation Family Fantasy,"['Fantasy', 'Animation', 'Family', 'Musical']",['English'],10.192407,"",tt4191054,"","","","",0,de,false
tt7737640,Breaking News in Yuba County,9597,"",2021,"",96,4467.0,false,breaking news in yuba county,"","","","","","","['Drama', 'Thriller', 'Comedy', 'Crime']",['English'],"","",tt7737640,"","","","",0,en,true
tt0054042,Macario,850,"",1960,"",91,3212.0,true,macario,1,"","","","","","","","","","","","","","",0,es,false
tt0293007,Carandiru,4154,Carandiru,2003,"",145,19219.0,true,carandiru,"","","","","","","['Drama', 'Crime']",['Portuguese'],"","",tt0293007,"","","","",0,id,false
tt5779372,An Interview with God,9075,"","",2018,97,3740.0,false,an interview with god,"","","","","","","","","","","","","","","",0,en,true
tt0795370,Le deuxième souffle,5282,"",2007,"",155,"",false,le deuxieme souffle,"","","","","","","","","","","","","","","",0,fr,false
tt0093546,The Misfit Brigade,2340,"",1987,"",100,1954.0,false,the misfit brigade,"","","","","","","","","","","","","","","",0,en,true
tt0049552,Nightfall,690,Nightfall,1956,"",78,3908.0,true,nightfall,"","","","","","","","","","","","","","","",0,en,true
tt0345950,The SpongeBob SquarePants Movie,4385,"",2004,"",87,86122.0,true,the spongebob squarepants movie,"","","","",30000000,Animation Comedy Family,"['Adventure', 'Comedy', 'Animation', 'Family']",['English'],11.213712,"",tt0345950,38,1.40192993E8,8.5417988E7,5.4775005E7,0,en,true
tt7903530,We Die Young,9633,We Die Young,2019,"",92,3818.0,false,we die young,"","","","","","","","","","","","","","","",0,de,false
tt1189073,The Skin I Live In,6053,La piel que habito,2011,"",120,146883.0,true,the skin i live in,"","","","",13000000,Drama Horror Mystery Thriller,['Drama'],['Spanish'],9.782542,"",tt1189073,146,3.3678406E7,3185812.0,3.0492594E7,0,es,false
tt0051776,The Inn of the Sixth Happiness,750,"",1958,"",158,4795.0,true,the inn of the sixth happiness,1,"","","","","","","","","","","","","","",0,en,true
tt7628458,Hadi Be Oglum,9573,"",2018,"",112,3276.0,true,hadi be oglum,"","","","","","","","","","","","","","","",0,so,false
tt2503954,Broken Horses,7682,Broken Horses,"",2015,101,2178.0,false,broken horses,"","","","","","","['Drama', 'Mystery', 'Thriller', 'Crime']",['English'],"","",tt2503954,"","","","",0,no,false
tt1242527,At World's End,6157,"",2009,"",95,1689.0,false,at world's end,"","","","","","","","","","","","","","","",0,af,false
tt1146320,Mutants,5943,Mutants,2009,"",95,"",false,mutants,"","","","","","","","","","","","","","","",0,ca,false
tt0402014,Ab Tak Chhappan,4690,Ab Tak Chhappan,2004,"",129,8637.0,true,ab tak chhappan,"","","","","","","","","","","","","","","",0,tl,false
tt2325517,Almost Human,7524,Almost Human,2013,"",80,3208.0,false,almost human,"","","","","","","['Sci-Fi', 'Horror']",['English'],"","",tt2325517,"","","","",0,pt,false
tt0378284,Machuca,4559,Machuca,2004,"",116,11834.0,true,machuca,"","","","","","","['Biography', 'Drama']",['Spanish'],"","",tt0378284,"","","","",0,sw,false
tt0263496,Pretty Things,3994,"",2001,"",105,1022.0,false,pretty things,"","","","","","","","","","","","","","","",0,en,true
tt9248996,Sharmaji Ki Lag Gai,9916,Sharma Ji Ki Lag Gayi,"",2019,122,"",false,sharmaji ki lag gai,"","","","","","","","","","","","","","","",0,so,false
tt0113442,It Takes Two,3033,"",1995,"",101,22031.0,false,it takes two,"","","","","","","['Comedy', 'Romance', 'Family']",['English'],"","",tt0113442,83,1.9474589E7,1.9474589E7,"",0,en,true
tt6352548,Pớstér Bớys,9268,Poster Boys,2017,"",128,1520.0,false,poster boys,"","","","","","","","","","","","","","","",0,de,false
tt0120088,Wicked,3312,"",1998,"",88,3014.0,false,wicked,"","","","","","","","","","","","","","","",0,pl,false
tt4126304,Cartel Land,8446,"",2015,"",100,18265.0,true,cartel land,1,"","","","","","['Action', 'Drama', 'War', 'Documentary']","['English', 'Spanish']","","",tt4126304,"","","","",0,es,false
tt2061869,Zớmbié Áss: Tớilét ớf thé Déád,7255,"",2011,"",85,2080.0,false,zombie ass: toilet of the dead,"","","","","","","","","","","","","","","",0,en,true
tt0076417,Mr. Billion,1675,Mr. Billion,1977,"",89,1192.0,false,mr. billion,"","","","","","","","","","","","","","","",0,it,false
tt2245544,Carry on Jatta,7450,"",2012,"",143,3187.0,true,carry on jatta,"","","","","","","","","","","","","","","",0,fi,false
tt6108090,Secret Superstar,9187,"",2017,"",150,23342.0,true,secret superstar,"","","","","","","","","","","",69,1.2202626E8,"",1.2202626E8,0,ro,false
tt6508228,Ghosts of War,9303,"",2020,"",94,8932.0,false,ghosts of war,"","","","","","","['Thriller', 'Horror', 'War']",['English'],"","",tt6508228,"","","","",0,en,true
tt0101615,Cool as Ice,2639,"",1991,"",91,9532.0,false,cool as ice,"","",1,"",6000000,Drama Action Comedy Music Romance,"['Drama', 'Comedy', 'Romance', 'Music']",['English'],2.329486,"",tt0101615,168,1193062.0,1193062.0,"",0,en,true
tt0051087,The Tin Star,739,The Tin Star,1957,"",93,5635.0,true,the tin star,1,"","","","","","","","","","","","","","",0,en,true
tt3524290,Goli Soda,8165,"",2014,"",111,1006.0,true,goli soda,"","","","","","","","","","","","","","","",0,cy,false
tt0090859,Cobra,2215,"",1986,"",87,70908.0,false,cobra,"","",1,"",0,Action Crime Thriller,"['Action', 'Thriller', 'Crime']",['English'],6.892829,49042224,tt0090859,15,4.9042224E7,4.9042224E7,"",0,es,false
tt6117702,Munna Michael,9191,Munna Michael,2017,"",140,3265.0,false,munna michael,"","","","","","","","","","","","","","","",0,sw,false
tt8427036,Hélicớptér Éélá,9765,"",2018,"",135,"",false,helicopter eela,"","","","","","","","","","","","","","","",0,nl,false
tt0417046,Pedersen: High-School Teacher,4769,Gymnaslærer Pedersen,2006,"",123,1632.0,false,pedersen: high-school teacher,"","","","","","","","","","","","","","","",0,da,false
tt2854894,A Fighting Man,7832,A Fighting Man,2014,"",88,1571.0,false,a fighting man,"","","","","","","","","","","","","","","",0,en,true
tt10756134,The Ghost in the Darkness,5756,"",2019,"",65,2250.0,false,the ghost in the darkness,"","","","","","","","","","","","","","","",0,en,true
tt1919174,Time of My Life,7132,"",2012,"",121,1291.0,true,time of my life,"","","","","","","","","","","","","","","",0,en,true
tt0100339,Patlabor: The Movie,2605,"",1989,"",100,4892.0,true,patlabor: the movie,"","","","","","","","","","","","","","","",0,en,true
tt4920274,Régúlár Shớw: Thé Mớvié,8748,Regular Show: The Movie,2015,"",69,3979.0,true,regular show: the movie,"","","","","","","","","","","","","","","",0,en,true
tt3155604,The Geographer Drank His Globe Away,7983,"",2013,"",120,5074.0,true,the geographer drank his globe away,"","","","",0,Drama,"","",1.99353,"",tt3155604,"","","","",0,en,true
tt0043614,Thé Idiớt,538,"",1951,"",166,4929.0,true,the idiot,"","","","","","","","","","","","","","","",0,en,true
tt5657856,Brawl in Cell Block 99,9015,Brawl in Cell Block 99,2017,"",132,63428.0,true,brawl in cell block 99,"","","","","","","['Action', 'Drama', 'Thriller', 'Crime']",['English'],"","",tt5657856,"","","","",0,en,true
