,movie,genres,language,overview
2643,tt0329485,"['Drama', 'Comedy']",['French'],"['Eight-year-old Elsa (Bouanich) and her mom Isabelle (Dieu) move in next to Julien (Serrault), an ornery old entomologist with a lavish butterfly collection in his apartment. Her mother is hardly ever home, and Elsa soon grows attached to her neighbor.  (First Run Features)']"
2644,tt0339147,"['Action', 'Thriller', 'Horror', 'Crime']",['English'],"[""Rennie Cray (Caviezel) embarks on a bloodthirsty rampage to avenge the death of his wife who was struck down by a serial killer - a man who hunts and kills women using his '72 El Dorado.""]"
2645,tt0340855,"['Biography', 'Drama', 'Romance', 'Crime']",['English'],"['In a revelatory performance, Charlize Theron stars in the shocking and moving true-life story of Aileen Wuornos, a prostitute executed last year in Florida after being convicted of murdering six men. While Wuornos confessed to the six murders, including a policeman, she claimed to have killed only in self-defense, resisting violent assaults while working as a prostitute.  (Newmarket Films)']"
2646,tt0343168,['Documentary'],['English'],"[""In 1969, a radical splinter group broke off from SDS (Students for a Democratic Society), convinced that only militant action could end racism, the war in Vietnam and the inequalities they felt inherent in a capitalist society. The Weather Underground engaged in numerous bombings (and failed bombings) that landed them on the FBI's Most Wanted list. Today - in light of a new age of terrorism - former members as well as their critics look back on the '70s and reflect on what they did and why they did it.  (Film Forum)""]"
2647,tt0347304,"['Drama', 'Romance']","['Urdu', 'Hindi', 'Gujarati', 'Punjabi']",['A Bollywood romantic musical set in New York.']
2648,tt0349205,"['Comedy', 'Family']",['English'],"['A comedy about family, loyalty and priorities.  (20th Century Fox)']"
2649,tt0357277,"['Action', 'Adventure', 'Fantasy']","['English', 'Japanese']","[""Jennifer Garner returns as Elektra, a lethal synthesis of grace and power with the mystical power known as kimagure: a limited ability to see the future. She has purposefully severed all ties with the world and lives only for her next assignment. Elektra's latest job forces her to make a decision that can take her life in a whole new direction -- or destroy her.  (20th Century Fox)""]"
2650,tt0366721,"['Drama', 'History', 'Romance']",['Greek'],"['The film, the first of a projected trilogy, traces the history of Greece in the 20th century through the story of the relationship between a man and a woman over decades. Part one ends with the Greek civil war after World War II.']"
2651,tt0369702,"['Biography', 'Drama']","['Spanish', 'Catalan', 'Galician']","[""Based on the profoundly moving true story that captured the world's attention, The Sea Inside is about Spaniard Ramon Sampedro (Bardem), who fought a 30-year campaign to win the right to end his life with dignity.  The film is the story of Ramon's relationships with two women: Julia (Rueda), a lawyer who supports his cause, and Rosa (Duenas), a local woman who wants to convince him that life is worth living.  (Fine Line Features)""]"
2652,tt0373051,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'Family']","['English', 'Italian', 'Icelandic']","[""During a scientific expedition in Iceland, visionary scientist Trevor Anderson , his nephew Sean and their beautiful local guide, Hannah, are unexpectedly trapped in a cave from which their only escape is to go deeper and deeper into the depths of the Earth. Traveling through never-before-seen worlds, the trio comes face-to-face with surreal and unimaginable creatures--including man-eating plants, giant flying piranha, glow birds and terrifying dinosaurs from days past. The explorers soon realize that as volcanic activity increases around them, they must find a way back to the earth's surface before it is too late. (Warner Brothers)""]"
2653,tt0383010,['Comedy'],['English'],"[""Left on a nun's doorstep, Larry, Curly and Moe grow up finger-poking, nyuk-nyuking and woo-woo-wooing their way to uncharted levels of knuckleheaded misadventure. Out to save their childhood home, only The Three Stooges could become embroiled in an oddball murder plot... while also stumbling into starring in a phenomenally successful TV reality show. (20th Century Fox)""]"
2654,tt0383060,"['Action', 'Adventure', 'Sci-Fi', 'Family']",['English'],['A former superhero (Allen) is called back into service to transform an group of ragtag kids into new heroes at a private academy.  (Sony)']
2655,tt0393775,"['Drama', 'Comedy']","['English', 'German', 'Thai', 'Dutch']","['A sexy, witty, emotional and life-affirming story of friendship and family, which shows that even through difficult times the love, strength, and humor of the ones closest to you can make life, no matter how brief, worth living.  (Strand Releasing)']"
2656,tt0398842,['Adventure'],['English'],"[""Based on James Redfield's worldwide best-selling novel, The Celestine Prophecy is a spiritual adventure film chronicling the discovery of ancient scrolls in the rainforests of Peru. The prophecy and its nine key insights predict a worldwide awakening, arising within all religious traditions, that moves humanity toward a deeper experience of spirituality.  (Celestine Films)""]"
2657,tt0401711,"['Drama', 'Romance']","['English', 'French', 'Mandarin', 'Spanish', 'Arabic']",['Various aspects of Paris are revealed through vignettes directed by 21 different directors.']
2658,tt0401815,"['Thriller', 'Fantasy', 'Horror']",['English'],"['When an unpopular high-school girl dies at the hands of her classmates during a cruel prank that spins out of control, she returns from the land of the dead to seek revenge as a sexy seductress.']"
2659,tt0408345,"['Thriller', 'Crime']",['English'],['A bank security expert (Ford) and his family find themselves in jeopardy when a ruthless criminal mastermind (Bettany) attempts to infiltrate the bank’s computer system.']
2660,tt0409182,"['Action', 'Adventure', 'Thriller']",['English'],"['Master storyteller Wolfgang Peterson (Das Boot, The Perfect Storm) returns to the sea with Poseidon to focus not only on the power of a massive rogue wave that overturns a luxury cruise ship in open water, but on the intense dramas that play out among a small group of people fighting to survive in its aftermath.  (Warner Bros.)']"
2661,tt0412019,"['Drama', 'Mystery', 'Comedy']",['English'],"['Resolutely single Don (Murray) has just been dumped by his latest lover (Delphy). Don yet again resigns himself to being alone and left to his own devices. Instead, he is compelled to reflect on his past when he receives by mail a mysterious pink letter. It is from an anonymous former lover and informs him that he has a 19-year-old son who may now be looking for his father.  (Focus Features)']"
2662,tt0420260,['Drama'],['Japanese'],"[""Alone and self-sufficient since childhood, Tony shuns emotions as illogical and immature. After finding his true vocation as a technical illustrator, he becomes fascinated with Eiko, whom he marries. His life changes, he feels vibrantly alive, and for the first time, he understands and fears loneliness. But when Eiko's all consuming obsession for designer clothes ends in tragedy, Tony finds himself alone again, sitting in his wife's closet, gazing at her treasured couture pieces, the whispering ghosts of her soul. Finally, Tony places an ad in the paper searching for a woman who fits Eiko's measurements perfectly.  (Strand Releasing)""]"
2663,tt0421729,"['Action', 'Thriller', 'Comedy']",['English'],"[""Martin Lawrence is back as the boldest, biggest and baddest Momma ever. This time, Lawrence transforms himself into Big Momma to avert a national security disaster. But saving the country is the least of Big Momma's problems, as he takes on his ultimate challenge -- being nanny/housekeeper to the suspect's dysfunctional family.  (20th Century Fox)""]"
2664,tt0425210,"['Thriller', 'Crime']",['English'],"[""Lucky Number Slevin is a thriller that twists and turns its way through an underworld of crime and revenge. Set in New York City, a case of mistaken identity lands Slevin (Hartnett) into the middle of a war being plotted by two of the city's most rival crime bosses.  (The Weinstein Company)""]"
2665,tt0427582,"['Drama', 'Mystery', 'Thriller']","['English', 'French', 'Spanish']","['A mysterious corporation has a vacancy and seven eager businessmen and women are called upon at the same time to be interviewed for the position. They are shown into a room by the firm’s offbeat secretary where they are informed that they shall all partake in a bizarre test known as the Grönholm Method. They are also told that one of the seven applicants is in fact the interviewer, who shall remain anonymous to the other six. Throughout a series of uncanny questions, what-if scenarios and increasingly bizarre tests, the applicants are dismissed one by one. The tension increases as people begin to take matters personally, and things get out of hand as the competition becomes more intense. (Palm Pictures)']"
2666,tt0430576,['Drama'],"['English', 'Danish']","[""Isabel Coixet's intensely perceptive, cathartic love story is about the need for human interdependence and the power of silence and speech to transcend trauma.  (Strand Releasing)""]"
2667,tt0439817,"['Drama', 'History']","['English', 'Japanese']","['In the summer of 1945, with Tokyo under siege by American forces, Japanese Emperor Hirohito remains in seclusion from the world in an underground bunker.  Held by his people as a deity, the incarnation of the Sun God, Hirohito is sheltered from the devastation that surrounds him as he is waited on hand and foot by his servants.  After the razing of Tokyo and bombings of Hiroshima and Nagasaki, Hirohito finally meets with General MacArthur.  And, in August, millions of Japanese citizens are stunned to hear the voice of their Emperor for the first time as he commands his people to cease all fighting.  The address saves the lives of countless Japanese and Allied forces alike, but the victorious powers insist that Emperor Hirohito appear before a military tribunal for war crimes.  Sokurov’s fascinating film chronicles the events leading up to Hirohito’s monumental speech, the historic renunciation of his divine status and his meetings with General MacArthur, who advises his own President not to declare the Japanese leader a war criminal.  Featuring a power-house central performance by Issey Ogata, Sokurov creates an intimate human portrait of the infamous Emperor Hirohito as he faces the unraveling of his own power, and the tragedy that besets his country. (Lorber HT Digital)']"
2668,tt0445990,"['Biography', 'Drama', 'Sport']",['English'],"['Invincible is inspired by the true story of Vince Papale (Wahlberg), a man with nothing to lose who ignore the staggering odds and made his dream come true.  (Disney)']"
2669,tt0449487,"['Drama', 'Mystery', 'Thriller', 'Romance']",['English'],"[""After a plane crash, a young therapist, Claire, is assigned by her mentor to counsel the flight's five survivors. When they share their recollections of the incident -- which some say include an explosion that the airline claims never happened -- Claire is intrigued by Eric, the most secretive of the passengers. Just as Claire's professional relationship with Eric -- despite her better judgment -- blossoms into a romance, the survivors begin to disappear mysteriously, one by one. Claire suspects that Eric may hold all the answers and becomes determined to uncover the truth, no matter the consequences. (Sony Pictures)""]"
2670,tt0457430,"['Drama', 'Mystery', 'Thriller', 'Fantasy', 'War']",['Spanish'],"['Following a bloody civil war, young Ofelia enters a world of unimaginable cruelty when she moves in with her new stepfather, a tyrannical military officer. Armed with only her imagination, Ofelia discovers a mysterious labyrinth and meets a faun who sets her on a path to saving herself and her ailing mother. But soon, the lines between fantasy and reality begin to blur, and before Ofelia can turn back, she finds herself at the center of a ferocious battle between good and evil. [Warner Bros.]']"
2671,tt0460766,"['History', 'Sport', 'Documentary']",['English'],"['Deep Water is the stunning true story of the fateful voyage of Donald Crowhurst, an amateur yachtsman who entered the most daring nautical challenge ever: the very first solo, nonstop, round-the-world boat race. (IFC Films)']"
2672,tt0468569,"['Action', 'Drama', 'Thriller', 'Crime']","['English', 'Mandarin']","['Batman raises the stakes in his war on crime. With the help of Lieutenant Jim Gordon and District Attorney Harvey Dent Batman sets out to dismantle the remaining criminal organizations that plague the city streets. The partnership proves to be effective, but they soon find themselves prey to reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker. (Warner Bros.)']"
2673,tt0479500,"['Adventure', 'Mystery', 'Thriller', 'Comedy', 'Crime', 'Family']",['English'],"['For generations of fans worldwide, the name Nancy Drew is synonymous with adventure. This young amateur detective has a mind of her own, a passion for solving mysteries and a reputation foe getting into - and out of - some very scary situations.  This summer, Nancy Drew moves to the West Coast and enrolls in Hollywood High, where she is faced with a fresh set of challenges and her most baffling case yet.  (Warner Bros.)']"
2674,tt0490196,['Comedy'],['English'],"[""Starring the hilarious Mo'Nique as Jazmin Biltmore, a smart-mouthed aspiring fashion designer, Phat Girlz is an edgy comedy about two frustrated plus-size women obsessed with their weight while struggling to find love and acceptance in a world full of hot bodied bases. The Phat Girlz are thrown a major curve ball when the men of their dreams who come from a culture where big is better.  (Fox Searchlight)""]"
2675,tt0499549,"['Action', 'Adventure', 'Sci-Fi', 'Fantasy']","['English', 'Spanish']","['Jake Sully is a former Marine confined to a wheelchair. But despite his broken body, Jake is still a warrior at heart. He is recruited to travel light years to the human outpost on Pandora, where a corporate consortium is mining a rare mineral that is the key to solving Earth\'s energy crisis. Because Pandora\'s atmosphere is toxic, they have created the Avatar Program, in which human ""drivers"" have their consciousness linked to an avatar, a remotely-controlled biological body that can survive in the lethal air. These avatars are genetically engineered hybrids of human DNA mixed with DNA from the natives of Pandora... the Na\'vi. Reborn in his avatar form, Jake can walk again. He is given a mission to infiltrate the Na\'vi, who have become a major obstacle to mining the precious ore. But a beautiful Na\'vi female, Neytiri, saves Jake\'s life, and this changes everything. Jake is taken in by her clan, and learns to become one of them, which involves many tests and adventures. As Jake\'s relationship with his reluctant teacher Neytiri deepens, he learns to respect the Na\'vi way and finally takes his place among them. Soon he will face the ultimate test as he leads them in an epic battle that will decide the fate of an entire world.  (20th Century Fox)\r\n']"
2676,tt0768218,"['Adventure', 'Drama', 'Comedy']",['English'],"['During the summer after his college graduation, Art Bechstein tries to break free from his stern father and his web of gangland connections when he meets Jane Bellweather , at tortured beauty, and her boyfriend, Cleveland Arning, a small-time street hood with seductive delusions of grandeur. The cast is rounded out by Art’s boss and part-time girlfriend Phlox. (Groundswell Production)']"
2677,tt0800320,"['Action', 'Adventure', 'Drama', 'Fantasy']",['English'],"['In Clash of the Titans, the ultimate struggle for power pits men against kings and kings against gods. But the war between the gods themselves could destroy the world. Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing left to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Leading a daring band of warriors, Perseus sets off on a perilous journey deep into forbidden worlds. Battling unholy demons and fearsome beasts, he will only survive if he can accept his power as a god, defy his fate and create his own destiny. (Warner Bros. Pictures)']"
2678,tt0808331,"['Drama', 'Thriller']",['English'],"['Joshua is the tale of Brad and Abby Cairn, perfect Manhattan parents in a perfect Manhattan apartment whose perfect life begins to crack after the birth of their second child Lily. Shortly after Lily arrives home, a dark side of prodigy son Joshua slowly begins to reveal itself.\r\n(Fox Searchlight Pictures)']"
2679,tt0831887,"['Action', 'Drama', 'Thriller', 'Fantasy', 'Crime']","['English', 'French']","['The Spirit is the story of Denny Colt, a murdered cop who is mysteriously reborn as the masked crime fighter called the Spirit.  Determined to keep his beloved Central City safe, the Spirit pursues Central City’s villains from the shadows and seeks to remove to the worst of them all: the psychotic megalomaniac known as the Octopus.  Yet as busy as his ongoing mission keeps him, the dashing crusader always manages to make time for beautiful women, though he never quite knows if they want to seduce, love or kill him.  But there is one lady who will never betray him, and to whom he will always be true: Central City, the proud old metropolis where he was born – twice. (Lionsgate)']"
2680,tt0840361,"['Drama', 'Thriller', 'Crime']",['English'],"[""There are over 300 bank robberies in Boston every year. And most of the professionals live in a one-square-mile neighborhood called Charlestown. One of them is Doug MacRay, but he is not cut from the same cloth as his fellow thieves. Unlike them, Doug had a chance at success, a chance to escape following in his father's criminal footsteps. Instead, he became the leader of a crew of ruthless bank robbers, who pride themselves on taking what they want and getting out clean. The only family Doug has are his partners in crime, especially Jem, who, despite his dangerous, hair-trigger temper, is the closest thing Doug ever had to a brother. However, everything changed on the gang's last job when Jem briefly took a hostage: bank manager Claire Keesey. When they discover Claire lives in Charlestown, Jem gets nervous and wants to check out what she might have seen. Knowing what Jem is capable of, Doug takes charge. He seeks out Claire, who has no idea that their encounter is not by chance or that this charming stranger is one of the men who terrorized her only days before. As his relationship with Claire deepens into a passionate romance, Doug wants out of this life and the town. But with the Feds closing in and Jem questioning his loyalty, Doug realizes that getting out will not be easy and, worse, may put Claire in the line of fire. Any choices he once had have boiled down to one: betray his friends or lose the woman he loves. The Town is a dramatic thriller about robbers and cops, friendship and betrayal, love and hope, and escaping a past that has no future.(Warner Bros. Pictures)""]"
2681,tt0857191,"['Drama', 'Romance', 'Crime', 'Music']","['English', 'French', 'Arabic', 'Russian']","['In a world of 6 billion people, it takes only one to change your life. In actor and filmmaker Tom McCarthy\'s follow-up to his award-winning directorial debut ""The Station Agent,"" we get to know Walter Vale, a disillusioned Connecticut economics professor whose life is transformed by a chance encounter in New York City. Through newfound connections with virtual strangers, Walter is awakened to a new world and a new life. (Overture Films)']"
2682,tt0881891,['Comedy'],"['English', 'Spanish']","[""All About Steve in a hilarious tale of a woman who, after falling hard for a guy, thinks they're an item; unfortunately, he thinks she's stalking him! (20th Century Fox)""]"
2683,tt0897361,"['Mystery', 'Thriller', 'Crime']",['English'],"['An idyllic small town is rocked when Aubrey Fleming, a bright and promising young college student is abducted and tortured by a sadistic serial killer.  When she manages to escape, the traumatized young woman who regains consciousness in the hospital insists that she is not who they think she is and the real Aubrey is still in mortal danger. (Sony Pictures)']"
2684,tt0901476,"['Comedy', 'Romance']",['English'],"['Liv and Emma are best friends who since childhood have planned every detail of their respective weddings. At the top of their bridal ""must have"" list: a ceremony at New York\'s ultimate bridal destination, the Plaza Hotel. Now, at age 26, they\'re both about to get married; they\'re about to realize their dreams; and they\'re about to live happily ever after. Or maybe not--when a clerical error causes a clash in wedding dates - they\'re now to be married on the same date! - Liv, Emma and their lifelong friendship are put to the ultimate test. Now, the two best friends who\'d do anything for each other, find themselves in a no-holds-barred, take-no-prisoners struggle that threatens to erupt into all-out war. (20th Century Fox)']"
2685,tt0920462,"['Drama', 'Thriller']","['English', 'Japanese']","['Margaret (Alexandra Daddario) finds herself in the glittering labyrinth of Tokyo by night and as a respected english teacher of a Japanese flight attendant academy by day. With little life direction, Margaret searches for meaning with fellow ex-pats (Carice Van Houten) in a Japanese dive bar, drinking to remember to forget and losing herself in love hotel encounters with men who satisfy a fleeting craving. When Margaret crosses paths with a dashing Yakuza, Kazu (Takehiro Hira), she falls in love with him despite the danger and tradition that hinders their chances of being together. We follow Margaret through the dark and light of love and what it means to find oneself abroad with a youthful abandon. Helmed by award winning director William Olsson (Reliance), and written by Catherine Hanrahan, Adapted from her acclaimed novel; Lost Girls and Love Hotels.']"
2686,tt0960066,"['Thriller', 'Fantasy', 'Horror']",['English'],"[""Nine friends take a holiday at a Victorian home on a private island and uncover a game that when played brings out the worst in each of them. Jealously, greed, hatred, lust, all of the things they keep buried deep inside themselves rise to the surface and come to a boil. The Black Waters of Echo's Pond shows those who look into it what they want to see... but what you want to see isn't always the truth. (Project 8 Films)""]"
2687,tt0961066,['Drama'],"['Swedish', 'Finnish']","['Sweden, early 1900s. In a time of social change and unrest, war and poverty, a young working class woman, Maria, wins a camera in a lottery. The decision to keep it alters her whole life. The camera grants Maria new eyes with which to see the world, and brings the charming photographer ""Piff Paff Puff"" into her life. Trouble ensues when Maria\'s alcoholic, womanizing husband, feels threatened by the young man and his wife\'s newfound outlook on life. (IFC Films)']"
2688,tt0989000,"['Comedy', 'Romance']",['English'],"[""In Search of a Midnight Kiss is a funny and bittersweet look at love, sex, and modern romance. With an unsold script, no concrete plans, and a love life reduced to getting caught in compromising positions, a twenty-nine-year aspiring writer, Wilson just had the worst year of his life. That is until his best friend, Jacob, browbeats him into posting a personal ad for New Year's Eve on Craig's List. When Vivian, a sexy, sarcastic, and seemingly blind-date-from-hell responds, the two strangers embark on an unexpected, chaotic, and hilariously awkward journey through the black-and-white streets of Los Angeles hoping to meet the right one before the stroke of midnight. (IFC Films)""]"
2689,tt0990407,"['Action', 'Thriller', 'Crime']",['English'],"[""Britt Reid, son and heir to Los Angeles' largest newspaper fortune, is a rich, spoiled playboy who has been happy to maintain a direction-less existence. When his father James Reid dies, Britt meets an impressive and resourceful company employee, Kato. They realize that they have the resources to do something worthwhile with their lives and finally step out of James Reid's shadow. Kato builds the ultimate weapon, The Black Beauty, an indestructible car with every weapon imaginable and Britt decides that in order to be heroes, they will pose as villains. With the help of Britt’s new secretary, Lenore Case, they learn that the chief criminal in the city is named Benjamin Chudnofsky. He has united all the gangs under his power, and he quickly sees that the Green Hornet is a direct threat to the prosperous criminal underworld he controls. (Sony Pictures)""]"
2690,tt0995829,['Drama'],['Spanish'],"['For just about everybody, adolescence means having to confront a number of choices and life decisions, but rarely any as monumental as the one facing 15-year-old Alex, who was born an intersex child. As Alex begins to explore her sexuality, her mother invites friends from Buenos Aires to come for a visit at their house on the gorgeous Uruguayan shore, along with their 16-year-old son, Alvaro (Martin Piroyanski). Alex is immediately attracted to the young man, which adds yet another level of complexity to her personal search for identity and forces both families to face their worst fears. (Film Movement)\r\n']"
2691,tt0996605,"['Drama', 'Romance', 'Musical']",['French'],"[""In the hope of sparking their stalled relationship, Ismael and Julie enter a playful yet emotionally laced threesome with Alice. When tragedy strikes, these young Parisians are forced to deal with the fragility of life and love. For Ismael, this means negotiating through the advances of Julie's sister and a young college student, one of whom may offer him redemption. Love Songs is a modern-day musical told through unforgettable songs sung entirely by the cast. (IFC First Take)""]"
2692,tt10096842,['Horror'],['English'],"[""After months of trying and failing to get pregnant, Lucy (Ilana Glazer) and Adrian (Justin Theroux) finally find their dream fertility doctor in the illustrious Dr. Hindle (Pierce Brosnan). But after becoming pregnant with a healthy baby girl, Lucy begins to notice something sinister through Hindle's gleaming charm, and she sets out to uncover the unsettling truth about him, and her own “birth story.” As if getting pregnant weren't complicated enough.""]"
2693,tt1014775,"['Adventure', 'Drama', 'Comedy', 'Romance', 'Family']",['English'],"['Chloe, a diamond-clad, bootie wearing Beverly Hills Chihuahua enjoys her luxurious lifestyle so much, she hardly notices Papi, a tough looking Chihuahua who happens to be head-over-paws for the pampered pooch. But when Chloe gets lost in the rough streets of Mexico with only a street-wise German Shepherd to help her find her way home, Papi heads south of the border -- joining forces with a motley crew: two humans, a sly rat and a nervous iguana – to rescue his true love. (Walt Disney Pictures)']"
2694,tt1025100,"['Action', 'Sci-Fi', 'Drama', 'Thriller', 'Crime']","['English', 'French']","['Henry Brogan (Will Smith), an elite assassin, is suddenly targeted and pursued by a mysterious young operative that seemingly can predict his every move.']"
2695,tt10253466,['Western'],['English'],"['Detective Matthias Breecher is hired to track down the worst of the Confederate war criminals. As he roams the Old West seeking justice, his resolve is tested when he meets a determined pioneer woman who is far more than she seems.']"
2696,tt10327252,"['Action', 'Sci-Fi', 'Thriller', 'Horror']",['English'],"['Adela (Ana de la Reguera) and her husband Juan (Tenoch Huerta) live in Texas, where Juan is working as a ranch hand for the wealthy Tucker family. Juan impresses the Tucker patriarch, Caleb (Will Patton), but that fuels the jealous anger of Caleb’s son, Dylan (Josh Lucas).  On the morning after The Purge, a masked gang of killers attacks the Tucker family—including Dylan’s wife (Cassidy Freeman), and his sister (Leven Ram-bin), forcing both families to band together and fight back as the country spirals into chaos and the United States begins to disintegrate around them.  ']"
2697,tt1032755,"['Action', 'Crime']","['English', 'Russian']","[""RocknRolla is a story of sex, thugs and rock 'n roll. The action comedy takes a dangerous ride into high crime and low life in contemporary London, where real estate has supplanted drugs as the biggest market, and criminals are its most enthusiastic entrepreneurs. But for anyone looking to get in - from small-time crook One Two to shady Russian billionaire Uri Obomavich - there's only one man to see: Lenny Cole. [Warner Bros.]""]"
2698,tt10333426,"['Sci-Fi', 'Drama']",['English'],"['An unfulfilled man (Owen Wilson) and a mysterious woman (Salma Hayek) believe they are living in a simulated reality, but when their newfound ‘Bliss’ world begins to bleed into the ‘ugly’ world they must decide what’s real and where they truly belong.']"
2699,tt1049400,['Documentary'],['English'],"[""Outrage is a searing indictment of the hypocrisy of closeted politicians with appalling gay rights voting records who actively campaign against the LGBT community they covertly belong to. Boldly revealing the hidden lives of some of the United States' most powerful policymakers, Outrage takes a comprehensive look at the harm they've inflicted on millions of Americans, and examines the media's complicity in keeping their secrets. With analysis from prominent members of the gay community such as Congressman Barney Frank, former NJ Governor Jim McGreevey, activist Larry Kramer, radio personality Michelangelo Signorile, and openly gay congresswoman Tammy Baldwin, Outrage probes deeply into the psychology of this double lifestyle, the ethics of outing closeted politicians, the double standards that the media upholds in its coverage of the sex lives of gay public figures, and much more.""]"
2700,tt10954652,"['Drama', 'Mystery', 'Thriller']",['English'],['A family on a tropical holiday discover that the secluded beach where they are relaxing for a few hours is somehow causing them to age rapidly - reducing their entire lives into a single day.']
2701,tt11012066,"['Action', 'Drama', 'Comedy', 'Family']",['English'],"['Max Mercer is a mischievous and resourceful young boy who has been left behind while his family is in Japan for the holidays. So when a married couple attempting to retrieve a priceless heirloom set their sights on the Mercer family’s home, it is up to Max to protect it from the trespassers…and he will do whatever it takes to keep them out. Hilarious hijinks of epic proportions ensue, but despite the absolute chaos, Max comes to realize that there really is no place like home sweet home.']"
2702,tt1114677,"['Drama', 'Comedy', 'Romance', 'Music', 'Family']",['English'],"[""Miley Stewart struggles to juggle school, friends and her secret pop-star persona; when Hannah Montana’s soaring popularity threatens to take over her life – she just might let it. So her father takes the teen home to Crowley Corners, Tenn., for a dose of reality, kicking off an adventure filled with the kind of fun, laughter and romance even Hannah Montana couldn't imagine! (Walt Disney Pictures)""]"
2703,tt11290556,['Documentary'],['English'],"['Based on the New York Times #1 bestseller comes The Way I See It, an unprecedented look behind the scenes of two of the most iconic Presidents in American History, Barack Obama and Ronald Reagan, as seen through the eyes of renowned photographer Pete Souza. As Official White House Photographer, Souza was an eyewitness to the unique and tremendous responsibilities of being the most powerful person on Earth. The movie reveals how Souza transforms from a respected photojournalist to a searing commentator on the issues we face as a country and a people.']"
2704,tt1129435,"['Biography', 'Documentary']",['French'],"['A reflection on art, life and the movies, The Beaches of Agnes is a magnificent new film from the great Agnes Varda, a richly cinematic self portrait that touches on everything from the feminist movement and the black panthers to the films of husband Jacques Demy and the birth of the French New Wave. (Cinema Guild)']"
2705,tt11307724,"['Drama', 'Thriller']",['English'],"['While exploring the neighboring woods, 13-year-old John (Charlie Shotwell) discovers an unfinished bunker—a deep hole in the ground. Seemingly without provocation, he drugs his affluent parents (Michael C. Hall and Jennifer Ehle) and older sister (Taissa Farmiga) and drags their unconscious bodies into the bunker, where he holds them captive. As they anxiously wait for John to free them from the hole, the boy returns home, where he can finally do what he wants. [Sundance]']"
2706,tt1130988,"['Action', 'Drama', 'Crime']","['English', 'French']","[""JCVD is an action-packed, comedic satire of the life of movie hero Jean-Claude Van Damme.  Playing himself, Jean-Claude finds himself out of money, fighting for custody of his daughter and losing every good action role to Steven Seagal.  In an attempt to escape, the aging star walks away from his shrinking spotlight and returns home to his native Brussels.  But when he is thrown into a real-life hostage situation, everyone sees a side of Van Damme they've never seen before as he takes on the police, battles the perpetrators and creates a media firestorm that captures the attention of the world. (Peach Arch Entertainment)""]"
2707,tt1149361,"['Comedy', 'Crime']",['French'],"[""First it was a mine that exploded in the middle of the Moroccan desert. Years later, it was a stray bullet that lodged in his brain... Bazil doesn't have much luck with weapons. The first made him an orphan, the second holds him on the brink of sudden, instant death. Released from the hospital after his accident, Bazil is homeless. Luckily, our inspired and gentle-natured dreamer is quickly taken in by a motley crew of junkyard dealers living in a veritable Ali Baba's cave. The group’s talents and aspirations are as surprising as they are diverse: Remington, Calculator, Buster, Slammer, Elastic Girl, Tiny Pete and Mama Chow. Then one day, walking by two huge buildings, Bazil recognizes the logos of the weapons manufacturers that caused all of his misfortune. He sets out to take revenge, with the help of his faithful gang of wacky friends. Underdogs battling heartless industrial giants, our gang relive the battle of David and Goliath, with all the imagination and fantasy of Buster Keaton. (Sony Classics)""]"
2708,tt1170358,"['Adventure', 'Drama', 'Fantasy']",['English'],"['Thorin and company have reached Lake-town and it is time for the hobbit Bilbo Baggins to fulfill his contract with the dwarves. The party must complete the journey to Lonely Mountain and burglar Baggins must seek out the Secret Door that will give them access to the hoard of the dragon Smaug. If Bilbo and the others are able to gain the treasure, will they be able to keep it? And will they discover what has become of the wizard Gandalf?']"
2709,tt11790780,['Documentary'],['English'],"[""Marc-André Leclerc climbs alone, far from the limelight. On remote alpine faces, the free-spirited 23-year-old Canadian makes some of the boldest solo ascents in history. Yet, he draws scant attention. With no cameras, no rope, and no margin for error, Leclerc's approach is the essence of solo adventure. Nomadic and publicity shy, he doesn’t own a phone or car, and is reluctant to let a film crew in on his pure vision of climbing.  Veteran filmmaker Peter Mortimer (The Dawn Wall) sets out to make a film about Leclerc but struggles to keep up with his elusive subject. Then, Leclerc embarks on a historic adventure in Patagonia that will redefine what is possible in solo climbing.""]"
2710,tt1179947,"['Biography', 'Comedy', 'Animation', 'Documentary']",['English'],"['Much more than a comedian, Bill Hicks was and still is an inspiration to millions. His timeless comedy tackled the contradictions of America and modern life head on. But his unique gift was to tease apart the essence of religion, the dangers of unbridled government power and the double standards inherent in much of modern society, using nothing but his hilarious ideas and the uncompromising observational style that continues to resonate with successive generations. (Variance Films)']"
2711,tt1220213,"['Drama', 'Thriller', 'Horror']",['English'],"[""Madeline Matheson is eight months pregnant and determined to deliver her unborn child, Grace, naturally. When an accident leaves the baby dead inside her, Madeline insists on carrying the child to term. Weeks later, when she delivers, the baby miraculously returns to life, but after returning home, Grace's health begins to deteriorate.  When the baby's appetite for milk is replaced by a more sinister hunger for human blood, Madeline must make a mother's ultimate decision and discover how far she is willing to go to save her child. (ArieScope Pictures)""]"
